ParkName,ParkCode,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
Pea Ridge National Military Park,PERI,PERI_InvPla_122,PERIInvPla2021Aug16,multiflora rose,Rosa multiflora,2,5
Pea Ridge National Military Park,PERI,PERI_InvPla_122,PERIInvPla2021Aug16,tall fescue,Schedonorus arundinaceus,3,30
Pea Ridge National Military Park,PERI,PERI_InvPla_122,PERIInvPla2021Aug16,bald brome. spiked brome,Bromus racemosus,1,0.5
Pea Ridge National Military Park,PERI,PERI_InvPla_122,PERIInvPla2021Aug16,Canada bluegrass,Poa compressa,1,0.5
Arkansas Post National Memorial,ARPO,ARPO_InvPla_100,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,4,75
Arkansas Post National Memorial,ARPO,ARPO_InvPla_104,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,3,30
Arkansas Post National Memorial,ARPO,ARPO_InvPla_107,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,3,30
Arkansas Post National Memorial,ARPO,ARPO_InvPla_109,ARPOInvPla2019Jun24,Orchardgrass,Dactylis glomerata,2,5
Arkansas Post National Memorial,ARPO,ARPO_InvPla_113,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,3,30
Arkansas Post National Memorial,ARPO,ARPO_InvPla_114,ARPOInvPla2019Jun24,osage orange,Maclura pomifera,3,30
Arkansas Post National Memorial,ARPO,ARPO_InvPla_129,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,4,75
Arkansas Post National Memorial,ARPO,ARPO_InvPla_95,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_103,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_103,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_10,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_110,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_111,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_114,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_115,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_116,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_121,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_124,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_125,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_126,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_133,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_134,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_141,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_141,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_14,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_160,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_161,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_161,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_164,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_164,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_167,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_170,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_171,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_172,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_179,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_17,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_181,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_182,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_186,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_186,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_18,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_197,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_198,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_19,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_201,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_213,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_218,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_219,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_222,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_228,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_238,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_238,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_241,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_242,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_246,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_248,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_251,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_251,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_252,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_252,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_253,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_25,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_263,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_264,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_266,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_266,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_268,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_268,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_26,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_273,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_27,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_280,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_285,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_288,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_290,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_290,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_291,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_293,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_294,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_301,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_302,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_309,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_316,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_31,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_321,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_323,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_326,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_326,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_327,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_329,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_329,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_331,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_336,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_336,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_33,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_33,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_340,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_341,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_341,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_346,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_347,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_34,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_34,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_359,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_35,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_35,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_363,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_365,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_365,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_369,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_370,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_371,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_372,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_372,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_376,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_376,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_380,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_382,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_383,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_384,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_384,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_386,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_386,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_387,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_390,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_391,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_393,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_394,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_395,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_395,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_399,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_39,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_406,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_407,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_407,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_40,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_40,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_411,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_412,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_412,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_413,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_413,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_415,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_418,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_41,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_421,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_423,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_426,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_427,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_427,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_429,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_433,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_436,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_442,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_442,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_447,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_44,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_450,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_451,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_454,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_454,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_455,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_457,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_459,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_459,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_461,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_462,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_467,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_467,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_470,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_470,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_470,CUVAInvPla2007Jun01,climbing nightshade,Solanum dulcamara,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_470,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_474,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_481,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_484,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_49,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_4,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_501,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_501,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_505,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_506,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_516,CUVAInvPla2007Jun01,narrowleaf plantain,Plantago lanceolata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_519,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_51,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_525,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_52,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_530,CUVAInvPla2016May18,Orchardgrass,Dactylis glomerata,1,0.5
