LocationID,Lon_DD,Lat_DD
CUVA_InvPla_606,-81.535609,41.225403
CUVA_InvPla_607,-81.532424,41.223134
CUVA_InvPla_608,-81.528745,41.219976
CUVA_InvPla_609,-81.524621,41.218163
CUVA_InvPla_610,-81.521543,41.215406
CUVA_InvPla_611,-81.518287,41.212911
CUVA_InvPla_612,-81.514928,41.210383
CUVA_InvPla_613,-81.510733,41.208173
CUVA_InvPla_614,-81.508085,41.205323
CUVA_InvPla_615,-81.506016,41.203679
CUVA_InvPla_616,-81.548838,41.23059
CUVA_InvPla_617,-81.546456,41.227726
CUVA_InvPla_618,-81.542008,41.225301
CUVA_InvPla_619,-81.538614,41.223009
CUVA_InvPla_620,-81.535219,41.220477
CUVA_InvPla_621,-81.531837,41.21794
CUVA_InvPla_622,-81.52887,41.215127
CUVA_InvPla_623,-81.525035,41.212874
CUVA_InvPla_624,-81.521641,41.210348
CUVA_InvPla_625,-81.518257,41.207843
CUVA_InvPla_626,-81.514437,41.205996
CUVA_InvPla_627,-81.511219,41.203735
CUVA_InvPla_628,-81.552154,41.22804
CUVA_InvPla_629,-81.548762,41.225607
CUVA_InvPla_630,-81.545363,41.222977
CUVA_InvPla_631,-81.541967,41.220445
CUVA_InvPla_632,-81.538572,41.217914
CUVA_InvPla_633,-81.535177,41.215382
CUVA_InvPla_634,-81.531849,41.212802
CUVA_InvPla_635,-81.528391,41.210319
CUVA_InvPla_636,-81.524993,41.207849
CUVA_InvPla_637,-81.521419,41.205394
CUVA_InvPla_638,-81.51943,41.203359
CUVA_InvPla_639,-81.555507,41.225477
CUVA_InvPla_640,-81.552176,41.222946
CUVA_InvPla_641,-81.548637,41.2203
CUVA_InvPla_642,-81.54532,41.217882
CUVA_InvPla_643,-81.541916,41.215378
CUVA_InvPla_644,-81.53853,41.212818
CUVA_InvPla_645,-81.535136,41.210286
CUVA_InvPla_646,-81.531741,41.207754
CUVA_InvPla_647,-81.528372,41.205222
CUVA_InvPla_648,-81.525523,41.203259
CUVA_InvPla_649,-81.558871,41.222871
CUVA_InvPla_650,-81.555464,41.220381
CUVA_InvPla_651,-81.552045,41.217906
CUVA_InvPla_652,-81.548673,41.215318
CUVA_InvPla_653,-81.545579,41.212777
CUVA_InvPla_654,-81.541853,41.210268
CUVA_InvPla_655,-81.538489,41.207723
CUVA_InvPla_656,-81.535094,41.205191
CUVA_InvPla_657,-81.531708,41.202692
CUVA_InvPla_658,-81.528426,41.200132
CUVA_InvPla_659,-81.526853,41.198241
CUVA_InvPla_660,-81.562195,41.220339
CUVA_InvPla_661,-81.558817,41.217817
CUVA_InvPla_662,-81.555396,41.21539
CUVA_InvPla_663,-81.551836,41.212764
CUVA_InvPla_664,-81.548631,41.210223
CUVA_InvPla_665,-81.545236,41.207691
CUVA_InvPla_666,-81.541841,41.205159
CUVA_InvPla_667,-81.538447,41.202627
CUVA_InvPla_668,-81.535068,41.200119
CUVA_InvPla_669,-81.531599,41.198525
CUVA_InvPla_670,-81.565565,41.217784
CUVA_InvPla_671,-81.562169,41.215253
CUVA_InvPla_672,-81.558743,41.212943
CUVA_InvPla_673,-81.555596,41.209974
CUVA_InvPla_674,-81.551983,41.207659
CUVA_InvPla_675,-81.548537,41.20529
CUVA_InvPla_676,-81.545186,41.202595
CUVA_InvPla_677,-81.541799,41.200064
CUVA_InvPla_678,-81.53853,41.197536
CUVA_InvPla_679,-81.536929,41.195222
CUVA_InvPla_680,-81.568917,41.21522
CUVA_InvPla_681,-81.565785,41.213047
CUVA_InvPla_682,-81.56212,41.210081
CUVA_InvPla_683,-81.558391,41.207469
CUVA_InvPla_684,-81.555365,41.205106
CUVA_InvPla_685,-81.552208,41.202427
CUVA_InvPla_686,-81.548809,41.200204
CUVA_InvPla_687,-81.541721,41.194931
CUVA_InvPla_688,-81.539842,41.19313
CUVA_InvPla_689,-81.572084,41.212593
CUVA_InvPla_690,-81.569052,41.210159
CUVA_InvPla_691,-81.565148,41.207646
CUVA_InvPla_692,-81.562049,41.20483
CUVA_InvPla_693,-81.558635,41.202531
CUVA_InvPla_694,-81.555292,41.2
CUVA_InvPla_695,-81.551897,41.197468
CUVA_InvPla_696,-81.548503,41.194936
CUVA_InvPla_697,-81.545239,41.192454
CUVA_InvPla_698,-81.543377,41.190419
CUVA_InvPla_699,-81.575603,41.209938
CUVA_InvPla_700,-81.572082,41.207844
CUVA_InvPla_701,-81.568335,41.205301
CUVA_InvPla_702,-81.565856,41.203686
CUVA_InvPla_703,-81.562031,41.199948
CUVA_InvPla_704,-81.558643,41.197435
CUVA_InvPla_705,-81.555249,41.194904
CUVA_InvPla_706,-81.551854,41.192373
CUVA_InvPla_707,-81.548406,41.189926
CUVA_InvPla_708,-81.545067,41.187306
CUVA_InvPla_709,-81.541827,41.184718
CUVA_InvPla_710,-81.538665,41.182495
CUVA_InvPla_711,-81.578971,41.207526
CUVA_InvPla_712,-81.572271,41.202521
CUVA_InvPla_713,-81.565098,41.197415
CUVA_InvPla_714,-81.561985,41.194961
CUVA_InvPla_715,-81.558276,41.192459
CUVA_InvPla_716,-81.555206,41.189809
CUVA_InvPla_717,-81.552866,41.188002
CUVA_InvPla_718,-81.547738,41.185011
CUVA_InvPla_719,-81.544168,41.182693
CUVA_InvPla_720,-81.582369,41.205234
CUVA_InvPla_721,-81.578759,41.201485
CUVA_InvPla_722,-81.572115,41.196659
CUVA_InvPla_723,-81.56874,41.194812
CUVA_InvPla_724,-81.56547,41.192309
CUVA_InvPla_725,-81.563178,41.189556
CUVA_InvPla_726,-81.557862,41.187902
CUVA_InvPla_727,-81.555821,41.184025
CUVA_InvPla_728,-81.541661,41.173883
CUVA_InvPla_729,-81.53879,41.172201
CUVA_InvPla_730,-81.585788,41.202526
CUVA_InvPla_731,-81.58172,41.200373
CUVA_InvPla_732,-81.578921,41.197271
CUVA_InvPla_733,-81.575454,41.195359
CUVA_InvPla_734,-81.57212,41.192359
CUVA_InvPla_735,-81.568696,41.189743
CUVA_InvPla_736,-81.565579,41.187206
CUVA_InvPla_737,-81.561921,41.184376
CUVA_InvPla_738,-81.558516,41.182178
CUVA_InvPla_739,-81.555766,41.179143
CUVA_InvPla_740,-81.552525,41.176395
CUVA_InvPla_741,-81.548416,41.174321
CUVA_InvPla_742,-81.54494,41.172023
CUVA_InvPla_743,-81.541759,41.169467
CUVA_InvPla_744,-81.538719,41.167546
CUVA_InvPla_745,-81.589071,41.199837
CUVA_InvPla_746,-81.585547,41.197223
CUVA_InvPla_747,-81.582294,41.194994
CUVA_InvPla_748,-81.578615,41.192074
CUVA_InvPla_749,-81.575721,41.189883
CUVA_InvPla_750,-81.571968,41.187157
CUVA_InvPla_751,-81.568652,41.184647
CUVA_InvPla_752,-81.565258,41.182116
CUVA_InvPla_753,-81.561809,41.179837
CUVA_InvPla_754,-81.558444,41.177102
CUVA_InvPla_755,-81.555,41.174515
CUVA_InvPla_756,-81.551683,41.171991
CUVA_InvPla_757,-81.548288,41.169572
CUVA_InvPla_758,-81.544886,41.167518
CUVA_InvPla_759,-81.592676,41.197677
CUVA_InvPla_760,-81.587971,41.193881
CUVA_InvPla_761,-81.585599,41.192268
CUVA_InvPla_762,-81.581098,41.189545
CUVA_InvPla_763,-81.578789,41.187166
CUVA_InvPla_764,-81.575355,41.184655
CUVA_InvPla_765,-81.572002,41.182087
CUVA_InvPla_766,-81.568327,41.179731
CUVA_InvPla_767,-81.565291,41.177007
CUVA_InvPla_768,-81.562245,41.174491
CUVA_InvPla_769,-81.558338,41.171985
CUVA_InvPla_770,-81.555034,41.169427
CUVA_InvPla_771,-81.55215,41.167837
CUVA_InvPla_772,-81.596442,41.194955
CUVA_InvPla_773,-81.588273,41.189996
CUVA_InvPla_774,-81.584866,41.186085
CUVA_InvPla_775,-81.582212,41.184623
CUVA_InvPla_776,-81.57832,41.182318
CUVA_InvPla_777,-81.575866,41.180334
CUVA_InvPla_778,-81.57055,41.176624
CUVA_InvPla_779,-81.568544,41.174456
CUVA_InvPla_780,-81.565168,41.172059
CUVA_InvPla_781,-81.561784,41.169337
CUVA_InvPla_782,-81.558398,41.166867
CUVA_InvPla_783,-81.599395,41.192245
CUVA_InvPla_784,-81.592697,41.186597
CUVA_InvPla_785,-81.588942,41.184346
CUVA_InvPla_786,-81.585243,41.182016
CUVA_InvPla_787,-81.582285,41.179379
CUVA_InvPla_788,-81.579314,41.176534
CUVA_InvPla_789,-81.575481,41.174221
CUVA_InvPla_790,-81.572023,41.171829
CUVA_InvPla_791,-81.568725,41.169376
CUVA_InvPla_792,-81.565011,41.166829
CUVA_InvPla_793,-81.561632,41.164743
CUVA_InvPla_794,-81.595288,41.184568
CUVA_InvPla_795,-81.592466,41.1819
CUVA_InvPla_796,-81.588838,41.179392
CUVA_InvPla_797,-81.585446,41.17692
CUVA_InvPla_798,-81.581844,41.174259
CUVA_InvPla_799,-81.578657,41.171859
CUVA_InvPla_800,-81.575263,41.169328
CUVA_InvPla_801,-81.571921,41.166804
CUVA_InvPla_802,-81.568603,41.164658
CUVA_InvPla_803,-81.590966,41.177365
CUVA_InvPla_804,-81.588433,41.174358
CUVA_InvPla_805,-81.585401,41.171824
CUVA_InvPla_806,-81.582006,41.169294
CUVA_InvPla_807,-81.578612,41.166763
CUVA_InvPla_808,-81.575219,41.164232
CUVA_InvPla_809,-81.572198,41.163264
CUVA_InvPla_810,-81.595454,41.172843
CUVA_InvPla_811,-81.592876,41.171303
CUVA_InvPla_812,-81.588607,41.16918
CUVA_InvPla_813,-81.58538,41.167165
CUVA_InvPla_814,-81.578052,41.161686
CUVA_InvPla_815,-81.575418,41.159342
CUVA_InvPla_816,-81.572851,41.157837
CUVA_InvPla_817,-81.594969,41.169057
CUVA_InvPla_818,-81.592098,41.166695
CUVA_InvPla_819,-81.589086,41.164166
CUVA_InvPla_820,-81.578523,41.158018
CUVA_InvPla_821,-81.595116,41.16413
CUVA_InvPla_822,-81.591829,41.162573
